Nombre_Tipo_Entidad,Tipo_de_persona,Tipo_de_crédito,Tipo_de_garantía,Producto de crédito,Plazo de crédito,Nombre_Entidad,by_month_fecha_corte,Tasa_efectiva_promedio_ponderada
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 2 y 6 meses,Tuya,04/01/2025 12:00:00 AM,25.458539325842697
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 2 y 6 meses,Tuya,05/01/2025 12:00:00 AM,25.693023517382414
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Coltefinanciera,05/01/2025 12:00:00 AM,25.490000000000002
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Financiera Juriscoop C.F.,02/01/2025 12:00:00 AM,22.167359550561798
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Financiera Juriscoop C.F.,03/01/2025 12:00:00 AM,21.738636363636364
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Financiera Juriscoop C.F.,04/01/2025 12:00:00 AM,15.38180487804878
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Financiera Juriscoop C.F.,05/01/2025 12:00:00 AM,22.146333333333334
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Nu Colombia C.F.,02/01/2025 12:00:00 AM,26.192628654264315
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Nu Colombia C.F.,03/01/2025 12:00:00 AM,24.507602232738745
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Nu Colombia C.F.,04/01/2025 12:00:00 AM,25.148641110545084
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Nu Colombia C.F.,05/01/2025 12:00:00 AM,25.40514800197336
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Tuya,02/01/2025 12:00:00 AM,25.690241902419024
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Tuya,03/01/2025 12:00:00 AM,24.87666617711852
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Tuya,04/01/2025 12:00:00 AM,25.315916930152343
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumos entre 7 y 12 meses,Tuya,05/01/2025 12:00:00 AM,25.684944078004016
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Entre 31 días y 1 año,RCI Colombia S.A.,02/01/2025 12:00:00 AM,22.985
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Entre 31 días y 1 año,RCI Colombia S.A.,03/01/2025 12:00:00 AM,22.724117647058824
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Entre 31 días y 1 año,RCI Colombia S.A.,04/01/2025 12:00:00 AM,22.826666666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Entre 31 días y 1 año,RCI Colombia S.A.,05/01/2025 12:00:00 AM,22.264444444444444
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 1 año y hasta 3 años,RCI Colombia S.A.,02/01/2025 12:00:00 AM,22.269354838709677
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 1 año y hasta 3 años,RCI Colombia S.A.,03/01/2025 12:00:00 AM,22.254166666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 1 año y hasta 3 años,RCI Colombia S.A.,04/01/2025 12:00:00 AM,21.8576
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 1 año y hasta 3 años,RCI Colombia S.A.,05/01/2025 12:00:00 AM,21.899565217391304
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 3 años y hasta 5 años,RCI Colombia S.A.,02/01/2025 12:00:00 AM,19.667142857142857
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 3 años y hasta 5 años,RCI Colombia S.A.,03/01/2025 12:00:00 AM,19.364666666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 3 años y hasta 5 años,RCI Colombia S.A.,04/01/2025 12:00:00 AM,18.698
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 3 años y hasta 5 años,RCI Colombia S.A.,05/01/2025 12:00:00 AM,19.42
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 5 años y hasta 7 años,RCI Colombia S.A.,02/01/2025 12:00:00 AM,18.528787878787879
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 5 años y hasta 7 años,RCI Colombia S.A.,03/01/2025 12:00:00 AM,18.925161290322581
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 5 años y hasta 7 años,RCI Colombia S.A.,04/01/2025 12:00:00 AM,18.386764705882353
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Consumo,Sin garantia,Vehículo,Más de 5 años y hasta 7 años,RCI Colombia S.A.,05/01/2025 12:00:00 AM,17.696315789473684
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Hasta 30 días,Crezcamos,02/01/2025 12:00:00 AM,64.3125
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Hasta 30 días,Crezcamos,04/01/2025 12:00:00 AM,72
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Hasta 30 días,Crezcamos,05/01/2025 12:00:00 AM,50.24
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,02/01/2025 12:00:00 AM,67.956456456456456
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,03/01/2025 12:00:00 AM,68.748314285714286
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,04/01/2025 12:00:00 AM,68.413676012461059
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,05/01/2025 12:00:00 AM,60.899127516778524
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,02/01/2025 12:00:00 AM,69.164963768115942
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,03/01/2025 12:00:00 AM,69.112
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,04/01/2025 12:00:00 AM,68.823899371069182
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,05/01/2025 12:00:00 AM,60.530511363636364
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Hasta 30 días,Crezcamos,02/01/2025 12:00:00 AM,61.368421052631579
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Hasta 30 días,Crezcamos,03/01/2025 12:00:00 AM,52
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,02/01/2025 12:00:00 AM,66.797394957983193
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,03/01/2025 12:00:00 AM,67.013926282051282
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,04/01/2025 12:00:00 AM,67.768333333333333
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,05/01/2025 12:00:00 AM,58.47293023255814
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,02/01/2025 12:00:00 AM,69.494055220017256
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,03/01/2025 12:00:00 AM,69.639138804457953
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,04/01/2025 12:00:00 AM,69.07421568627451
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito popular productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,05/01/2025 12:00:00 AM,61.454792899408285
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,02/01/2025 12:00:00 AM,37.526296296296296
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,03/01/2025 12:00:00 AM,37.406296296296296
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,04/01/2025 12:00:00 AM,38.308461538461538
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,05/01/2025 12:00:00 AM,38.743636363636364
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,GM Financial Colombia S.A. Compañía De Financiamiento,02/01/2025 12:00:00 AM,21.663333333333333
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,GM Financial Colombia S.A. Compañía De Financiamiento,03/01/2025 12:00:00 AM,17.74
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,GM Financial Colombia S.A. Compañía De Financiamiento,04/01/2025 12:00:00 AM,23.58
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 1 año y hasta 3 años,GM Financial Colombia S.A. Compañía De Financiamiento,05/01/2025 12:00:00 AM,22.3
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 30 días y hasta 1 año,GM Financial Colombia S.A. Compañía De Financiamiento,02/01/2025 12:00:00 AM,17.74
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 30 días y hasta 1 año,GM Financial Colombia S.A. Compañía De Financiamiento,03/01/2025 12:00:00 AM,24.31
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,02/01/2025 12:00:00 AM,36.7025
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,03/01/2025 12:00:00 AM,37.307142857142857
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,04/01/2025 12:00:00 AM,37.653333333333333
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,05/01/2025 12:00:00 AM,37.915
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,GM Financial Colombia S.A. Compañía De Financiamiento,02/01/2025 12:00:00 AM,24.836909090909091
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,GM Financial Colombia S.A. Compañía De Financiamiento,03/01/2025 12:00:00 AM,27.317941176470588
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,GM Financial Colombia S.A. Compañía De Financiamiento,04/01/2025 12:00:00 AM,28.078125
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 3 años y hasta 5 años,GM Financial Colombia S.A. Compañía De Financiamiento,05/01/2025 12:00:00 AM,27.6364
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 5 años y hasta 7 años,GM Financial Colombia S.A. Compañía De Financiamiento,02/01/2025 12:00:00 AM,25.47
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 5 años y hasta 7 años,GM Financial Colombia S.A. Compañía De Financiamiento,03/01/2025 12:00:00 AM,17.74
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 5 años y hasta 7 años,GM Financial Colombia S.A. Compañía De Financiamiento,04/01/2025 12:00:00 AM,28.48
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo de mayor monto (sin recursos de redescuento),Más de 5 años y hasta 7 años,GM Financial Colombia S.A. Compañía De Financiamiento,05/01/2025 12:00:00 AM,28.48
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,02/01/2025 12:00:00 AM,25.523694779116466
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,03/01/2025 12:00:00 AM,26.164090909090909
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,04/01/2025 12:00:00 AM,25.845774058577406
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,05/01/2025 12:00:00 AM,26.710803571428571
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,02/01/2025 12:00:00 AM,26.03
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,03/01/2025 12:00:00 AM,26.916153846153846
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,04/01/2025 12:00:00 AM,27.163333333333333
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,05/01/2025 12:00:00 AM,27.3075
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,02/01/2025 12:00:00 AM,19.4275
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,03/01/2025 12:00:00 AM,23.436666666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,04/01/2025 12:00:00 AM,18.73
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo rural (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,05/01/2025 12:00:00 AM,20.58
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,02/01/2025 12:00:00 AM,46.875684210526316
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,03/01/2025 12:00:00 AM,46.632281879194631
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,04/01/2025 12:00:00 AM,48.22795918367347
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 1 año y hasta 3 años,Crezcamos,05/01/2025 12:00:00 AM,44.900958904109589
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,02/01/2025 12:00:00 AM,51.423076923076923
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,03/01/2025 12:00:00 AM,51.784
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,04/01/2025 12:00:00 AM,50.705000000000001
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,Crezcamos,05/01/2025 12:00:00 AM,47.936666666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 30 días y hasta 1 año,GM Financial Colombia S.A. Compañía De Financiamiento,05/01/2025 12:00:00 AM,26.23
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,02/01/2025 12:00:00 AM,38.573333333333333
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,03/01/2025 12:00:00 AM,46.936666666666667
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 3 años y hasta 5 años,Crezcamos,04/01/2025 12:00:00 AM,33.251666666666668
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 3 años y hasta 5 años,GM Financial Colombia S.A. Compañía De Financiamiento,03/01/2025 12:00:00 AM,28.48
CF-COMPAÑÍA DE FINANCIAMIENTO,Natural,Crédito productivo,Garantia idónea o no idónea,Crédito productivo urbano (sin recursos de redescuento),Más de 5 años y hasta 7 años,GM Financial Colombia S.A. Compañía De Financiamiento,02/01/2025 12:00:00 AM,25.78
